sequence,urn,document,lexeme
498,urn:cts:compnov:bible.genesis:20.3,septuagint,ls.n46529
498,urn:cts:compnov:bible.genesis:20.3,septuagint,ls.n13804
498,urn:cts:compnov:bible.genesis:20.3,septuagint,ls.n29707
498,urn:cts:compnov:bible.genesis:20.3,septuagint,ls.n363
499,urn:cts:compnov:bible.genesis:20.4,greek,lsj.n31161
499,urn:cts:compnov:bible.genesis:20.4,vulgate,ls.n47460
499,urn:cts:compnov:bible.genesis:20.4,vulgate,ls.n15868
499,urn:cts:compnov:bible.genesis:20.4,vulgate,ls.n24257
499,urn:cts:compnov:bible.genesis:20.4,targum,ls.n15868
499,urn:cts:compnov:bible.genesis:20.4,targum,ls.n25264
499,urn:cts:compnov:bible.genesis:20.4,targum,ls.n24257
499,urn:cts:compnov:bible.genesis:20.4,septuagint,ls.n47460
499,urn:cts:compnov:bible.genesis:20.4,septuagint,ls.n15868
499,urn:cts:compnov:bible.genesis:20.4,septuagint,ls.n13804
499,urn:cts:compnov:bible.genesis:20.4,septuagint,ls.n25264
499,urn:cts:compnov:bible.genesis:20.4,septuagint,ls.n24257
500,urn:cts:compnov:bible.genesis:20.5,greek,lsj.n31161
500,urn:cts:compnov:bible.genesis:20.5,greek,lsj.n31130
500,urn:cts:compnov:bible.genesis:20.5,greek,lsj.n84234
500,urn:cts:compnov:bible.genesis:20.5,vulgate,ls.n13804
500,urn:cts:compnov:bible.genesis:20.5,vulgate,ls.n46529
500,urn:cts:compnov:bible.genesis:20.5,vulgate,ls.n17516
500,urn:cts:compnov:bible.genesis:20.5,targum,ls.n13804
500,urn:cts:compnov:bible.genesis:20.5,targum,ls.n46529
500,urn:cts:compnov:bible.genesis:20.5,targum,ls.n17516
500,urn:cts:compnov:bible.genesis:20.5,septuagint,ls.n13804
500,urn:cts:compnov:bible.genesis:20.5,septuagint,ls.n46529
500,urn:cts:compnov:bible.genesis:20.5,septuagint,ls.n17516
501,urn:cts:compnov:bible.genesis:20.6,greek,lsj.n31161
501,urn:cts:compnov:bible.genesis:20.6,greek,lsj.n22210
501,urn:cts:compnov:bible.genesis:20.6,greek,lsj.n84234
501,urn:cts:compnov:bible.genesis:20.6,greek,lsj.n4958
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n13804
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n42976
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n17516
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n14028
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n47460
501,urn:cts:compnov:bible.genesis:20.6,vulgate,ls.n15868
501,urn:cts:compnov:bible.genesis:20.6,targum,ls.n46529
501,urn:cts:compnov:bible.genesis:20.6,targum,ls.n17516
501,urn:cts:compnov:bible.genesis:20.6,targum,ls.n14028
501,urn:cts:compnov:bible.genesis:20.6,targum,ls.n15868
501,urn:cts:compnov:bible.genesis:20.6,septuagint,ls.n13804
501,urn:cts:compnov:bible.genesis:20.6,septuagint,ls.n8938
501,urn:cts:compnov:bible.genesis:20.6,septuagint,ls.n17516
501,urn:cts:compnov:bible.genesis:20.6,septuagint,ls.n14028
501,urn:cts:compnov:bible.genesis:20.6,septuagint,ls.n47460
502,urn:cts:compnov:bible.genesis:20.7,greek,lsj.n31130
502,urn:cts:compnov:bible.genesis:20.7,greek,lsj.n12485
502,urn:cts:compnov:bible.genesis:20.7,vulgate,ls.n46529
502,urn:cts:compnov:bible.genesis:20.7,vulgate,ls.n51238
502,urn:cts:compnov:bible.genesis:20.7,vulgate,ls.n31124
502,urn:cts:compnov:bible.genesis:20.7,vulgate,ls.n42976
502,urn:cts:compnov:bible.genesis:20.7,vulgate,ls.n29707
502,urn:cts:compnov:bible.genesis:20.7,targum,ls.n46529
502,urn:cts:compnov:bible.genesis:20.7,targum,ls.n31124
502,urn:cts:compnov:bible.genesis:20.7,targum,ls.n42976
502,urn:cts:compnov:bible.genesis:20.7,targum,ls.n29707
502,urn:cts:compnov:bible.genesis:20.7,septuagint,ls.n46529
502,urn:cts:compnov:bible.genesis:20.7,septuagint,ls.n42976
502,urn:cts:compnov:bible.genesis:20.7,septuagint,ls.n29707
503,urn:cts:compnov:bible.genesis:20.8,greek,lsj.n52571
503,urn:cts:compnov:bible.genesis:20.8,vulgate,ls.n26988
503,urn:cts:compnov:bible.genesis:20.8,vulgate,ls.n46529
503,urn:cts:compnov:bible.genesis:20.8,vulgate,ls.n48358
503,urn:cts:compnov:bible.genesis:20.8,targum,ls.n27858
503,urn:cts:compnov:bible.genesis:20.8,targum,ls.n26988
503,urn:cts:compnov:bible.genesis:20.8,targum,ls.n46529
503,urn:cts:compnov:bible.genesis:20.8,targum,ls.n48358
503,urn:cts:compnov:bible.genesis:20.8,septuagint,ls.n26988
503,urn:cts:compnov:bible.genesis:20.8,septuagint,ls.n46529
503,urn:cts:compnov:bible.genesis:20.8,septuagint,ls.n48358
504,urn:cts:compnov:bible.genesis:20.9,greek,lsj.n52571
504,urn:cts:compnov:bible.genesis:20.9,greek,lsj.n31161
504,urn:cts:compnov:bible.genesis:20.9,greek,lsj.n84234
504,urn:cts:compnov:bible.genesis:20.9,greek,lsj.n4958
504,urn:cts:compnov:bible.genesis:20.9,vulgate,ls.n13804
504,urn:cts:compnov:bible.genesis:20.9,vulgate,ls.n17516
504,urn:cts:compnov:bible.genesis:20.9,vulgate,ls.n12387
504,urn:cts:compnov:bible.genesis:20.9,targum,ls.n13804
504,urn:cts:compnov:bible.genesis:20.9,targum,ls.n17516
504,urn:cts:compnov:bible.genesis:20.9,targum,ls.n46529
504,urn:cts:compnov:bible.genesis:20.9,septuagint,ls.n13804
504,urn:cts:compnov:bible.genesis:20.9,septuagint,ls.n17516
505,urn:cts:compnov:bible.genesis:20.10,greek,lsj.n31161
505,urn:cts:compnov:bible.genesis:20.10,greek,lsj.n84234
505,urn:cts:compnov:bible.genesis:20.10,vulgate,ls.n50883
505,urn:cts:compnov:bible.genesis:20.10,vulgate,ls.n17516
505,urn:cts:compnov:bible.genesis:20.10,targum,ls.n17516
505,urn:cts:compnov:bible.genesis:20.10,septuagint,ls.n13804
505,urn:cts:compnov:bible.genesis:20.10,septuagint,ls.n17516
506,urn:cts:compnov:bible.genesis:20.11,greek,lsj.n31161
506,urn:cts:compnov:bible.genesis:20.11,greek,lsj.n31130
506,urn:cts:compnov:bible.genesis:20.11,greek,lsj.n12973
506,urn:cts:compnov:bible.genesis:20.11,vulgate,ls.n41387
506,urn:cts:compnov:bible.genesis:20.11,vulgate,ls.n13804
506,urn:cts:compnov:bible.genesis:20.11,vulgate,ls.n46529
506,urn:cts:compnov:bible.genesis:20.11,vulgate,ls.n24257
506,urn:cts:compnov:bible.genesis:20.11,targum,ls.n13804
506,urn:cts:compnov:bible.genesis:20.11,targum,ls.n46529
506,urn:cts:compnov:bible.genesis:20.11,targum,ls.n24257
506,urn:cts:compnov:bible.genesis:20.11,septuagint,ls.n13804
506,urn:cts:compnov:bible.genesis:20.11,septuagint,ls.n9134
506,urn:cts:compnov:bible.genesis:20.11,septuagint,ls.n24257
507,urn:cts:compnov:bible.genesis:20.12,greek,lsj.n31130
507,urn:cts:compnov:bible.genesis:20.12,greek,lsj.n22209
507,urn:cts:compnov:bible.genesis:20.12,vulgate,ls.n46529
507,urn:cts:compnov:bible.genesis:20.12,vulgate,ls.n14847
507,urn:cts:compnov:bible.genesis:20.12,vulgate,ls.n15868
507,urn:cts:compnov:bible.genesis:20.12,targum,ls.n46529
507,urn:cts:compnov:bible.genesis:20.12,septuagint,ls.n46529
507,urn:cts:compnov:bible.genesis:20.12,septuagint,ls.n17516
508,urn:cts:compnov:bible.genesis:20.13,greek,lsj.n22209
508,urn:cts:compnov:bible.genesis:20.13,greek,lsj.n84234
508,urn:cts:compnov:bible.genesis:20.13,greek,lsjx.n31351
508,urn:cts:compnov:bible.genesis:20.13,greek,lsj.n31161
508,urn:cts:compnov:bible.genesis:20.13,greek,lsj.n31130
508,urn:cts:compnov:bible.genesis:20.13,vulgate,ls.n13804
508,urn:cts:compnov:bible.genesis:20.13,vulgate,ls.n15868
508,urn:cts:compnov:bible.genesis:20.13,vulgate,ls.n17516
508,urn:cts:compnov:bible.genesis:20.13,vulgate,ls.n46529
508,urn:cts:compnov:bible.genesis:20.13,targum,ls.n17516
508,urn:cts:compnov:bible.genesis:20.13,targum,ls.n46529
508,urn:cts:compnov:bible.genesis:20.13,targum,ls.n13804
508,urn:cts:compnov:bible.genesis:20.13,septuagint,ls.n17516
508,urn:cts:compnov:bible.genesis:20.13,septuagint,ls.n46529
508,urn:cts:compnov:bible.genesis:20.13,septuagint,ls.n13804
509,urn:cts:compnov:bible.genesis:20.14,greek,lsj.n61791
509,urn:cts:compnov:bible.genesis:20.14,greek,lsj.n26447
509,urn:cts:compnov:bible.genesis:20.14,greek,lsj.n12485
509,urn:cts:compnov:bible.genesis:20.14,vulgate,ls.n17964
509,urn:cts:compnov:bible.genesis:20.14,vulgate,ls.n12628
509,urn:cts:compnov:bible.genesis:20.14,targum,ls.n17964
509,urn:cts:compnov:bible.genesis:20.14,targum,ls.n12628
509,urn:cts:compnov:bible.genesis:20.14,septuagint,ls.n363
509,urn:cts:compnov:bible.genesis:20.14,septuagint,ls.n12628
510,urn:cts:compnov:bible.genesis:20.15,greek,lsj.n31161
510,urn:cts:compnov:bible.genesis:20.15,vulgate,ls.n46529
510,urn:cts:compnov:bible.genesis:20.15,vulgate,ls.n36504
510,urn:cts:compnov:bible.genesis:20.15,vulgate,ls.n20088
510,urn:cts:compnov:bible.genesis:20.15,targum,ls.n13804
510,urn:cts:compnov:bible.genesis:20.15,targum,ls.n46529
510,urn:cts:compnov:bible.genesis:20.15,targum,ls.n36504
510,urn:cts:compnov:bible.genesis:20.15,targum,ls.n20088
510,urn:cts:compnov:bible.genesis:20.15,septuagint,ls.n13804
510,urn:cts:compnov:bible.genesis:20.15,septuagint,ls.n36504
510,urn:cts:compnov:bible.genesis:20.15,septuagint,ls.n20088
511,urn:cts:compnov:bible.genesis:20.16,greek,lsj.n31161
511,urn:cts:compnov:bible.genesis:20.16,greek,lsj.n26447
511,urn:cts:compnov:bible.genesis:20.16,vulgate,ls.n13804
511,urn:cts:compnov:bible.genesis:20.16,vulgate,ls.n12628
511,urn:cts:compnov:bible.genesis:20.16,vulgate,ls.n46529
511,urn:cts:compnov:bible.genesis:20.16,targum,ls.n13804
511,urn:cts:compnov:bible.genesis:20.16,targum,ls.n12628
511,urn:cts:compnov:bible.genesis:20.16,targum,ls.n46529
511,urn:cts:compnov:bible.genesis:20.16,targum,ls.n15868
511,urn:cts:compnov:bible.genesis:20.16,targum,ls.n29328
511,urn:cts:compnov:bible.genesis:20.16,septuagint,ls.n13804
511,urn:cts:compnov:bible.genesis:20.16,septuagint,ls.n12628
511,urn:cts:compnov:bible.genesis:20.16,septuagint,ls.n46529
511,urn:cts:compnov:bible.genesis:20.16,septuagint,ls.n49372
512,urn:cts:compnov:bible.genesis:20.17,vulgate,ls.n33879
512,urn:cts:compnov:bible.genesis:20.17,targum,ls.n46529
512,urn:cts:compnov:bible.genesis:20.17,septuagint,ls.n33879
513,urn:cts:compnov:bible.genesis:20.18,targum,ls.n2980
514,urn:cts:compnov:bible.genesis:21.1,greek,lsj.n84234
514,urn:cts:compnov:bible.genesis:21.1,vulgate,ls.n26988
514,urn:cts:compnov:bible.genesis:21.1,vulgate,ls.n46529
514,urn:cts:compnov:bible.genesis:21.1,targum,ls.n46529
514,urn:cts:compnov:bible.genesis:21.1,targum,ls.n13804
514,urn:cts:compnov:bible.genesis:21.1,targum,ls.n17516
514,urn:cts:compnov:bible.genesis:21.1,targum,ls.n26988
514,urn:cts:compnov:bible.genesis:21.1,septuagint,ls.n13804
514,urn:cts:compnov:bible.genesis:21.1,septuagint,ls.n17516
514,urn:cts:compnov:bible.genesis:21.1,septuagint,ls.n26988
514,urn:cts:compnov:bible.genesis:21.1,septuagint,ls.n46529
515,urn:cts:compnov:bible.genesis:21.2,greek,lsjx.n98173
515,urn:cts:compnov:bible.genesis:21.2,vulgate,ls.n33879
515,urn:cts:compnov:bible.genesis:21.2,targum,ls.n26988
515,urn:cts:compnov:bible.genesis:21.2,targum,ls.n46529
515,urn:cts:compnov:bible.genesis:21.2,septuagint,ls.n33879
515,urn:cts:compnov:bible.genesis:21.2,septuagint,ls.n26988
515,urn:cts:compnov:bible.genesis:21.2,septuagint,ls.n46529
516,urn:cts:compnov:bible.genesis:21.3,greek,lsj.n52571
516,urn:cts:compnov:bible.genesis:21.3,greek,lsj.n22209
516,urn:cts:compnov:bible.genesis:21.3,vulgate,ls.n19570
516,urn:cts:compnov:bible.genesis:21.3,targum,ls.n30423
516,urn:cts:compnov:bible.genesis:21.3,targum,ls.n46529
516,urn:cts:compnov:bible.genesis:21.3,targum,ls.n33879
516,urn:cts:compnov:bible.genesis:21.3,septuagint,ls.n46529
516,urn:cts:compnov:bible.genesis:21.3,septuagint,ls.n33879
518,urn:cts:compnov:bible.genesis:21.5,greek,lsj.n31130
518,urn:cts:compnov:bible.genesis:21.5,greek,lsj.n22209
518,urn:cts:compnov:bible.genesis:21.5,vulgate,ls.n46529
518,urn:cts:compnov:bible.genesis:21.5,vulgate,ls.n30423
518,urn:cts:compnov:bible.genesis:21.5,targum,ls.n46529
518,urn:cts:compnov:bible.genesis:21.5,targum,ls.n30423
518,urn:cts:compnov:bible.genesis:21.5,septuagint,ls.n46529
519,urn:cts:compnov:bible.genesis:21.6,greek,lsj.n31161
519,urn:cts:compnov:bible.genesis:21.6,greek,lsj.n84234
519,urn:cts:compnov:bible.genesis:21.6,greek,lsj.n3398
519,urn:cts:compnov:bible.genesis:21.6,vulgate,ls.n13804
519,urn:cts:compnov:bible.genesis:21.6,vulgate,ls.n17516
519,urn:cts:compnov:bible.genesis:21.6,targum,ls.n13804
519,urn:cts:compnov:bible.genesis:21.6,targum,ls.n17516
519,urn:cts:compnov:bible.genesis:21.6,septuagint,ls.n13804
519,urn:cts:compnov:bible.genesis:21.6,septuagint,ls.n17516
520,urn:cts:compnov:bible.genesis:21.7,greek,lsj.n31161
520,urn:cts:compnov:bible.genesis:21.7,vulgate,ls.n4453
520,urn:cts:compnov:bible.genesis:21.7,vulgate,ls.n11525
520,urn:cts:compnov:bible.genesis:21.7,vulgate,ls.n33879
520,urn:cts:compnov:bible.genesis:21.7,targum,ls.n13804
520,urn:cts:compnov:bible.genesis:21.7,targum,ls.n46529
520,urn:cts:compnov:bible.genesis:21.7,targum,ls.n33879
520,urn:cts:compnov:bible.genesis:21.7,septuagint,ls.n13804
520,urn:cts:compnov:bible.genesis:21.7,septuagint,ls.n33879
521,urn:cts:compnov:bible.genesis:21.8,greek,lsj.n84234
521,urn:cts:compnov:bible.genesis:21.8,vulgate,ls.n11570
521,urn:cts:compnov:bible.genesis:21.8,vulgate,ls.n46529
521,urn:cts:compnov:bible.genesis:21.8,vulgate,ls.n17516
521,urn:cts:compnov:bible.genesis:21.8,targum,ls.n11570
521,urn:cts:compnov:bible.genesis:21.8,targum,ls.n46529
521,urn:cts:compnov:bible.genesis:21.8,targum,ls.n17516
521,urn:cts:compnov:bible.genesis:21.8,septuagint,ls.n11570
521,urn:cts:compnov:bible.genesis:21.8,septuagint,ls.n46529
521,urn:cts:compnov:bible.genesis:21.8,septuagint,ls.n17516
522,urn:cts:compnov:bible.genesis:21.9,greek,lsj.n74735
522,urn:cts:compnov:bible.genesis:21.9,greek,lsj.n22209
522,urn:cts:compnov:bible.genesis:21.9,vulgate,ls.n50883
522,urn:cts:compnov:bible.genesis:21.9,vulgate,ls.n1605
522,urn:cts:compnov:bible.genesis:21.9,vulgate,ls.n13804
522,urn:cts:compnov:bible.genesis:21.9,targum,ls.n1605
522,urn:cts:compnov:bible.genesis:21.9,targum,ls.n33879
522,urn:cts:compnov:bible.genesis:21.9,septuagint,ls.n1605
522,urn:cts:compnov:bible.genesis:21.9,septuagint,ls.n46529
522,urn:cts:compnov:bible.genesis:21.9,septuagint,ls.n13804
523,urn:cts:compnov:bible.genesis:21.10,greek,lsj.n31161
523,urn:cts:compnov:bible.genesis:21.10,vulgate,ls.n46529
523,urn:cts:compnov:bible.genesis:21.10,vulgate,ls.n20130
523,urn:cts:compnov:bible.genesis:21.10,targum,ls.n13804
523,urn:cts:compnov:bible.genesis:21.10,targum,ls.n46529
523,urn:cts:compnov:bible.genesis:21.10,targum,ls.n20130
524,urn:cts:compnov:bible.genesis:21.11,vulgate,ls.n363
524,urn:cts:compnov:bible.genesis:21.11,targum,ls.n14334
524,urn:cts:compnov:bible.genesis:21.11,septuagint,ls.n3120
525,urn:cts:compnov:bible.genesis:21.12,greek,lsj.n31161
525,urn:cts:compnov:bible.genesis:21.12,greek,lsj.n3398
525,urn:cts:compnov:bible.genesis:21.12,vulgate,ls.n13804
525,urn:cts:compnov:bible.genesis:21.12,vulgate,ls.n50883
525,urn:cts:compnov:bible.genesis:21.12,vulgate,ls.n4453
525,urn:cts:compnov:bible.genesis:21.12,targum,ls.n13804
525,urn:cts:compnov:bible.genesis:21.12,targum,ls.n14334
525,urn:cts:compnov:bible.genesis:21.12,septuagint,ls.n13804
525,urn:cts:compnov:bible.genesis:21.12,septuagint,ls.n46529
525,urn:cts:compnov:bible.genesis:21.12,septuagint,ls.n4453
526,urn:cts:compnov:bible.genesis:21.13,greek,lsj.n84234
526,urn:cts:compnov:bible.genesis:21.13,greek,lsj.n31130
526,urn:cts:compnov:bible.genesis:21.13,vulgate,ls.n17516
526,urn:cts:compnov:bible.genesis:21.13,vulgate,ls.n46529
526,urn:cts:compnov:bible.genesis:21.13,targum,ls.n37010
526,urn:cts:compnov:bible.genesis:21.13,targum,ls.n46529
526,urn:cts:compnov:bible.genesis:21.13,septuagint,ls.n17516
526,urn:cts:compnov:bible.genesis:21.13,septuagint,ls.n46529
527,urn:cts:compnov:bible.genesis:21.14,greek,lsj.n61791
527,urn:cts:compnov:bible.genesis:21.14,greek,lsj.n26447
527,urn:cts:compnov:bible.genesis:21.14,vulgate,ls.n27858
527,urn:cts:compnov:bible.genesis:21.14,vulgate,ls.n48671
527,urn:cts:compnov:bible.genesis:21.14,vulgate,ls.n14028
527,urn:cts:compnov:bible.genesis:21.14,vulgate,ls.n15868
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n27858
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n17964
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n12628
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n1605
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n37010
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n14028
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n15868
527,urn:cts:compnov:bible.genesis:21.14,targum,ls.n13352
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n27858
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n363
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n12628
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n1605
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n14028
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n15868
527,urn:cts:compnov:bible.genesis:21.14,septuagint,ls.n13352
528,urn:cts:compnov:bible.genesis:21.15,vulgate,ls.n46529
528,urn:cts:compnov:bible.genesis:21.15,targum,ls.n46529
528,urn:cts:compnov:bible.genesis:21.15,targum,ls.n14602
528,urn:cts:compnov:bible.genesis:21.15,septuagint,ls.n14341
529,urn:cts:compnov:bible.genesis:21.16,greek,lsj.n31161
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n43305
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n37193
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n14602
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n13804
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n50883
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n29707
529,urn:cts:compnov:bible.genesis:21.16,vulgate,ls.n18355
529,urn:cts:compnov:bible.genesis:21.16,targum,ls.n43305
529,urn:cts:compnov:bible.genesis:21.16,targum,ls.n37193
529,urn:cts:compnov:bible.genesis:21.16,targum,ls.n14602
529,urn:cts:compnov:bible.genesis:21.16,targum,ls.n13804
529,urn:cts:compnov:bible.genesis:21.16,targum,ls.n18355
529,urn:cts:compnov:bible.genesis:21.16,septuagint,ls.n43305
529,urn:cts:compnov:bible.genesis:21.16,septuagint,ls.n14602
529,urn:cts:compnov:bible.genesis:21.16,septuagint,ls.n13804
529,urn:cts:compnov:bible.genesis:21.16,septuagint,ls.n18355
530,urn:cts:compnov:bible.genesis:21.17,greek,lsj.n52571
530,urn:cts:compnov:bible.genesis:21.17,greek,lsj.n31161
530,urn:cts:compnov:bible.genesis:21.17,greek,lsj.n31130
530,urn:cts:compnov:bible.genesis:21.17,vulgate,ls.n16612
530,urn:cts:compnov:bible.genesis:21.17,vulgate,ls.n1605
530,urn:cts:compnov:bible.genesis:21.17,vulgate,ls.n13804
530,urn:cts:compnov:bible.genesis:21.17,vulgate,ls.n48358
530,urn:cts:compnov:bible.genesis:21.17,vulgate,ls.n46529
530,urn:cts:compnov:bible.genesis:21.17,targum,ls.n4453
530,urn:cts:compnov:bible.genesis:21.17,targum,ls.n46529
530,urn:cts:compnov:bible.genesis:21.17,targum,ls.n1605
530,urn:cts:compnov:bible.genesis:21.17,targum,ls.n13804
530,urn:cts:compnov:bible.genesis:21.17,targum,ls.n48358
530,urn:cts:compnov:bible.genesis:21.17,septuagint,ls.n46529
530,urn:cts:compnov:bible.genesis:21.17,septuagint,ls.n1605
530,urn:cts:compnov:bible.genesis:21.17,septuagint,ls.n13804
530,urn:cts:compnov:bible.genesis:21.17,septuagint,ls.n48358
531,urn:cts:compnov:bible.genesis:21.18,greek,lsj.n84234
531,urn:cts:compnov:bible.genesis:21.18,vulgate,ls.n47770
531,urn:cts:compnov:bible.genesis:21.18,vulgate,ls.n17516
531,urn:cts:compnov:bible.genesis:21.18,targum,ls.n37010
531,urn:cts:compnov:bible.genesis:21.18,septuagint,ls.n363
531,urn:cts:compnov:bible.genesis:21.18,septuagint,ls.n47770
531,urn:cts:compnov:bible.genesis:21.18,septuagint,ls.n17516
532,urn:cts:compnov:bible.genesis:21.19,greek,lsj.n74735
532,urn:cts:compnov:bible.genesis:21.19,greek,lsj.n46123
532,urn:cts:compnov:bible.genesis:21.19,vulgate,ls.n2980
532,urn:cts:compnov:bible.genesis:21.19,vulgate,ls.n50883
532,urn:cts:compnov:bible.genesis:21.19,vulgate,ls.n12628
532,urn:cts:compnov:bible.genesis:21.19,vulgate,ls.n5275
532,urn:cts:compnov:bible.genesis:21.19,targum,ls.n2980
532,urn:cts:compnov:bible.genesis:21.19,targum,ls.n12628
532,urn:cts:compnov:bible.genesis:21.19,targum,ls.n5275
532,urn:cts:compnov:bible.genesis:21.19,septuagint,ls.n2980
533,urn:cts:compnov:bible.genesis:21.20,greek,lsj.n31130
533,urn:cts:compnov:bible.genesis:21.20,greek,lsj.n22209
533,urn:cts:compnov:bible.genesis:21.20,vulgate,ls.n46529
533,urn:cts:compnov:bible.genesis:21.20,vulgate,ls.n15868
533,urn:cts:compnov:bible.genesis:21.20,vulgate,ls.n11570
533,urn:cts:compnov:bible.genesis:21.20,vulgate,ls.n29751
533,urn:cts:compnov:bible.genesis:21.20,vulgate,ls.n17516
533,urn:cts:compnov:bible.genesis:21.20,targum,ls.n46529
533,urn:cts:compnov:bible.genesis:21.20,targum,ls.n11570
533,urn:cts:compnov:bible.genesis:21.20,septuagint,ls.n46529
533,urn:cts:compnov:bible.genesis:21.20,septuagint,ls.n11570
533,urn:cts:compnov:bible.genesis:21.20,septuagint,ls.n20088
533,urn:cts:compnov:bible.genesis:21.20,septuagint,ls.n13352
533,urn:cts:compnov:bible.genesis:21.20,septuagint,ls.n17516
534,urn:cts:compnov:bible.genesis:21.21,greek,lsj.n61791
534,urn:cts:compnov:bible.genesis:21.21,vulgate,ls.n20088
534,urn:cts:compnov:bible.genesis:21.21,vulgate,ls.n13352
534,urn:cts:compnov:bible.genesis:21.21,vulgate,ls.n363
534,urn:cts:compnov:bible.genesis:21.21,targum,ls.n20088
534,urn:cts:compnov:bible.genesis:21.21,targum,ls.n13352
534,urn:cts:compnov:bible.genesis:21.21,targum,ls.n46529
534,urn:cts:compnov:bible.genesis:21.21,targum,ls.n363
534,urn:cts:compnov:bible.genesis:21.21,septuagint,ls.n20088
534,urn:cts:compnov:bible.genesis:21.21,septuagint,ls.n13352
534,urn:cts:compnov:bible.genesis:21.21,septuagint,ls.n363
535,urn:cts:compnov:bible.genesis:21.22,greek,lsj.n22209
535,urn:cts:compnov:bible.genesis:21.22,greek,lsj.n31161
535,urn:cts:compnov:bible.genesis:21.22,greek,lsj.n62205
535,urn:cts:compnov:bible.genesis:21.22,greek,lsj.n84234
535,urn:cts:compnov:bible.genesis:21.22,vulgate,ls.n13804
535,urn:cts:compnov:bible.genesis:21.22,vulgate,ls.n46529
